reaction_smiles,yield
Cc1ccc(N)cc1.CCc1ccc(Br)cc1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,67.27749633789062
Cc1ccc(N)cc1.CCc1ccc(I)cc1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,78.3692626953125
Cc1ccc(N)cc1.Clc1ccccn1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,47.699256896972656
Cc1ccc(N)cc1.Brc1ccccn1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,57.79971694946289
Cc1ccc(N)cc1.Ic1ccccn1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,65.34587860107422
Cc1ccc(N)cc1.Clc1cccnc1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,38.45991897583008
Cc1ccc(N)cc1.Brc1cccnc1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,78.01722717285156
Cc1ccc(N)cc1.Ic1cccnc1>CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,79.09053802490234
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.824691772460938
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,53.49467849731445
Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,53.92524719238281
Cc1ccc(N)cc1.COc1ccc(Cl)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,2.8509109020233154
Cc1ccc(N)cc1.COc1ccc(Br)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,53.40370178222656
Cc1ccc(N)cc1.COc1ccc(I)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,54.614322662353516
Cc1ccc(N)cc1.CCc1ccc(Cl)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,9.49159049987793
Cc1ccc(N)cc1.CCc1ccc(Br)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,85.17057800292969
Cc1ccc(N)cc1.CCc1ccc(I)cc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,81.4856948852539
Cc1ccc(N)cc1.Clc1ccccn1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,85.59542083740234
Cc1ccc(N)cc1.Brc1ccccn1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,90.35242462158203
Cc1ccc(N)cc1.Ic1ccccn1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,88.92753601074219
Cc1ccc(N)cc1.Clc1cccnc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,50.81603240966797
Cc1ccc(N)cc1.Brc1cccnc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,93.5099105834961
Cc1ccc(N)cc1.Ic1cccnc1>CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,96.92264556884766
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,6.575127124786377
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.742546081542969
Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,9.93513298034668
Cc1ccc(N)cc1.COc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,1.7052890062332153
Cc1ccc(N)cc1.COc1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,12.295943260192871
Cc1ccc(N)cc1.COc1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,16.857023239135742
Cc1ccc(N)cc1.CCc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,3.5952060222625732
Cc1ccc(N)cc1.CCc1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,19.90273094177246
Cc1ccc(N)cc1.CCc1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,25.252702713012695
Cc1ccc(N)cc1.Clc1ccccn1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,16.158510208129883
Cc1ccc(N)cc1.Brc1ccccn1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,20.643573760986328
Cc1ccc(N)cc1.Ic1ccccn1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,24.16256332397461
Cc1ccc(N)cc1.Clc1cccnc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,7.938107490539551
Cc1ccc(N)cc1.Brc1cccnc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,13.646553993225098
Cc1ccc(N)cc1.Ic1cccnc1>c1ccc(-c2ccno2)cc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,14.36737060546875
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,3.956885814666748
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.516172409057617
Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.745933532714844
Cc1ccc(N)cc1.COc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,0.0
Cc1ccc(N)cc1.COc1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,15.821794509887695
Cc1ccc(N)cc1.COc1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,40.13969421386719
Cc1ccc(N)cc1.CCc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,0.5769332051277161
Cc1ccc(N)cc1.CCc1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,29.297954559326172
Cc1ccc(N)cc1.CCc1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,73.73993682861328
Cc1ccc(N)cc1.Clc1ccccn1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,24.606021881103516
Cc1ccc(N)cc1.Brc1ccccn1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,39.093727111816406
Cc1ccc(N)cc1.Ic1ccccn1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccccn2)cc1,65.38933563232422
Cc1ccc(N)cc1.Clc1cccnc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,2.3447134494781494
Cc1ccc(N)cc1.Brc1cccnc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,48.30710220336914
Cc1ccc(N)cc1.Ic1cccnc1>c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2cccnc2)cc1,72.94185638427734
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,10.00188159942627
Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.5207633972168
Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,52.58811569213867
Cc1ccc(N)cc1.COc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,0.8628382682800293
Cc1ccc(N)cc1.COc1ccc(Br)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,34.28507995605469
Cc1ccc(N)cc1.COc1ccc(I)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>COc1ccc(Nc2ccc(C)cc2)cc1,53.14523696899414
Cc1ccc(N)cc1.CCc1ccc(Cl)cc1>c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12.COc1ccc(OC)c(P(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(OS(=O)(=O)C(F)(F)F)<-Nc3ccccc3-c3ccccc32)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C>CCc1ccc(Nc2ccc(C)cc2)cc1,2.173414945602417
